country_name,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140
170.0,2.417989417989418,1.2962962962962963,1.92989417989418,1.3604497354497354,1.6474867724867726,2.5502645502645502,2.757275132275132,3.197089947089947,2.9794973544973544,2.300925925925926,8.12962962962963,5.96494708994709,4.861111111111111,4.967592592592593,5.316798941798941,4.632936507936508,4.171957671957672,4.73478835978836,7.277777777777778,1.2592592592592593,2.55489417989418,2.3683862433862433,3.386904761904762,2.9464285714285716,3.0257936507936507,1.82010582010582,2.3247354497354498,2.767195767195767,2.746031746031746,3.0912698412698414,2.6018518518518516,2.8134920634920637,2.7169312169312168,3.2281746031746033,3.132936507936508,3.0866402116402116,1.9444444444444444,2.2546296296296298,2.4675925925925926,1.9523809523809523,1.9027777777777777,1.9523809523809523,2.2208994708994707,2.080026455026455,2.6593915343915344,1.7572751322751323,5.4603174603174605,4.23941798941799,7.170634920634921,5.652116402116402,4.521825396825397,5.650793650793651,4.5701058201058204,5.676587301587301,7.708994708994709,8.019179894179894
196.0,2.26,1.454,2.228,1.549,1.612,2.723,2.705,3.308,2.785,2.223,7.532,4.512,4.527,3.432,4.72,3.694,3.846,5.204,6.079,1.132,2.136,1.964,3.188,2.713,2.746,2.102,1.98,2.503,2.443,2.359,2.229,2.048,2.547,2.9,2.545,2.461,1.896,2.26,2.249,2.066,2.01,2.097,2.537,2.174,3.298,1.361,5.636,3.055,8.407,7.571,2.993,6.853,5.752,6.106,8.064,8.991
218.0,2.3402662229617306,1.4168053244592347,2.024126455906822,1.6863560732113145,1.2945091514143094,2.1638935108153077,2.9034941763727122,3.0083194675540765,3.0274542429284526,2.220465890183028,7.846921797004992,5.564891846921797,5.212978369384359,5.52828618968386,5.679700499168053,5.559068219633944,3.7978369384359403,3.6331114808652245,7.116472545757071,1.2279534109816972,2.5557404326123128,2.6613976705490847,3.2803660565723796,2.858569051580699,3.0590682196339434,1.757071547420965,2.3311148086522464,2.6139767054908485,2.6039933444259566,2.9392678868552413,2.5682196339434276,2.853577371048253,2.470881863560732,3.0732113144758735,2.930948419301165,3.086522462562396,2.1256239600665556,2.456738768718802,2.5640599001663893,2.415973377703827,2.4143094841930117,2.483361064891847,2.091514143094842,2.5249584026622296,3.059900166389351,1.6239600665557403,5.655574043261232,4.515806988352746,7.367720465890183,5.699667221297837,5.047420965058237,6.351913477537438,5.933444259567388,6.222129783693844,7.916805324459235,8.469217970049916
233.0,2.33529028049576,1.2759295499021526,2.0058708414872797,1.3228962818003913,1.8623613829093282,2.8199608610567513,2.377038486627528,3.1043705153294194,2.574037834311807,1.6379647749510764,6.212654924983692,5.8493150684931505,4.292237442922374,3.6157860404435747,5.5088062622309195,3.5877364644487932,3.6568819308545337,5.048271363339857,5.250489236790607,1.1043705153294194,2.051532941943901,1.8258317025440314,2.9282452707110243,2.2250489236790605,2.1689497716894977,2.0163078930202216,2.0163078930202216,2.6027397260273974,2.2968036529680367,1.898891063274625,2.045662100456621,2.176125244618395,2.4814090019569472,2.7958251793868234,2.638617090671885,2.170906718851924,1.5205479452054795,2.125896934116112,2.2217873450750165,1.8851924331376386,1.4892367906066537,1.7977821265492497,2.5153294194390083,1.9171559034572734,3.298108284409654,1.5962165688193086,6.7853881278538815,2.919765166340509,8.210697977821265,7.9060665362035225,3.081539465101109,7.7110241356816696,6.439660795825179,4.395955642530985,8.357469015003261,8.151989562948467
268.0,1.975873544093178,1.223793677204659,2.153078202995008,1.43261231281198,1.5424292845257903,2.043261231281198,2.084026622296173,3.1505823627287852,2.2104825291181363,2.1930116472545755,6.143926788685524,6.074875207986689,3.504991680532446,5.846921797004992,4.68801996672213,2.8410981697171382,2.9409317803660566,5.133943427620633,6.246256239600665,1.0715474209650582,1.8469217970049916,2.0449251247920133,3.004991680532446,2.589018302828619,2.410981697171381,1.5016638935108153,1.935108153078203,2.8910149750415974,2.8336106489184694,2.117304492512479,2.4217970049916806,2.430116472545757,2.6805324459234607,2.8627287853577372,2.7212978369384357,2.4101497504159735,2.1181364392678868,2.3069883527454245,2.7287853577371046,2.0948419301164725,1.913477537437604,2.021630615640599,1.915973377703827,2.153078202995008,2.908485856905158,1.3036605657237936,3.9525790349417638,2.8710482529118138,7.690515806988353,6.496672212978369,3.2803660565723796,6.097337770382696,4.297004991680533,4.966722129783694,7.1980033277870215,8.369384359400998
275.0,1.53,-4.0,1.815,1.747,1.371,1.799,1.652,2.862,2.098,2.007,6.792,5.742,4.036,5.785,5.517,3.483,2.976,3.089,5.337,1.141,2.137,2.13,3.148,3.103,3.067,2.014,2.369,2.51,2.419,2.315,2.253,2.266,2.408,2.676,2.48,2.461,2.036,2.511,2.565,2.279,2.405,2.308,2.397,2.033,2.516,1.491,5.635,4.892,7.354,6.315,4.007,5.595,5.322,5.385,5.863,7.513
276.0,2.4780058651026393,1.8885630498533725,2.352394916911046,1.2991202346041055,1.5464320625610948,2.86950146627566,3.0718475073313782,3.3162267839687196,3.0146627565982405,2.3167155425219943,6.928152492668621,5.573313782991202,4.3049853372434015,3.7453567937438903,4.77663734115347,4.5337243401759535,3.8484848484848486,4.677908113391984,5.690615835777126,1.215542521994135,2.119745845552297,1.8993157380254155,2.8025415444770285,2.129032258064516,2.212121212121212,2.740957966764418,2.1730205278592374,2.5899315738025415,2.54594330400782,2.1466275659824046,1.9589442815249267,2.124144672531769,2.5298142717497556,2.8069403714565007,2.5112414467253177,2.3734115347018574,1.6793743890518085,2.764907135874878,2.9657869012707723,2.219941348973607,1.800097751710655,2.004398826979472,3.133919843597263,2.2629521016617793,3.670576735092864,1.3533724340175952,6.889540566959922,1.946236559139785,9.22140762463343,7.930596285434995,2.33088954056696,8.058651026392962,5.675464320625611,2.162756598240469,9.249755620723363,8.848973607038124
288.0,1.969716494845361,1.2860824742268042,1.7731958762886597,1.6978092783505154,1.2673969072164948,2.8092783505154637,1.8324742268041236,2.952963917525773,2.1507731958762886,2.7094072164948453,7.434922680412371,5.032860824742268,5.537371134020619,6.887886597938144,5.670747422680412,5.007087628865979,2.9658505154639174,3.0122422680412373,5.849226804123711,1.5167525773195876,2.5225515463917527,2.3672680412371134,3.189432989690722,2.663659793814433,2.973582474226804,1.4703608247422681,1.8466494845360826,2.2841494845360826,2.047036082474227,2.3402061855670104,2.3653350515463916,2.3157216494845363,2.3047680412371134,2.720360824742268,2.4323453608247423,2.181701030927835,1.6881443298969072,1.9871134020618557,1.8453608247422681,2.101159793814433,2.0521907216494846,1.9484536082474226,3.3253865979381443,2.554123711340206,3.3266752577319587,1.2525773195876289,4.858891752577319,4.148840206185567,8.324742268041238,5.426546391752577,3.1114690721649483,6.617268041237113,4.628865979381444,8.123067010309278,7.868556701030927,8.456829896907216
332.0,1.9549098196392785,1.4318637274549098,1.594689378757515,1.466432865731463,1.5576152304609219,2.6422845691382766,2.784569138276553,2.1833667334669338,2.124248496993988,2.900300601202405,4.956412825651302,2.5836673346693386,2.523547094188377,3.530060120240481,4.174348697394789,3.275551102204409,5.7850701402805615,8.313627254509019,1.9468937875751502,1.8216432865731462,2.724448897795591,2.5045090180360723,2.7665330661322645,2.282565130260521,2.8597194388777556,3.0490981963927855,3.353206412825651,2.8186372745490984,2.6743486973947896,2.6307615230460923,3.159819639278557,3.1042084168336674,3.153807615230461,3.2715430861723447,2.905811623246493,3.273547094188377,2.5826653306613228,2.8522044088176353,2.6838677354709417,2.6112224448897794,2.8572144288577155,2.969939879759519,3.2695390781563125,2.5836673346693386,2.9719438877755513,1.941382765531062,5.820641282565131,4.19939879759519,6.706913827655311,4.070641282565131,2.5511022044088176,6.243987975951904,3.085671342685371,4.214428857715431,6.047094188376754,6.070140280561122
344.0,2.126,1.221,2.089,1.539,2.188,2.249,2.639,2.837,2.701,2.029,6.866,6.542,5.231,5.928,5.7,6.029,3.921,3.952,7.025,1.181,2.172,1.779,2.91,2.531,2.583,2.343,2.325,2.582,2.52,2.486,1.965,1.746,2.289,2.796,2.498,2.29,1.901,2.334,2.043,2.092,2.169,2.163,2.759,2.522,3.192,1.903,6.004,3.53,7.499,6.308,3.716,7.18,5.583,4.455,7.82,7.798
356.0,1.4649337910740559,1.1395291809710641,1.622854340362923,1.1596370769985287,1.2658165767533105,1.6503187837175086,1.8852378616969103,2.317312408043158,1.792545365375184,1.7667974497302599,6.812408043158411,4.930603236880824,4.864394310936734,2.634624816086317,4.5242766061795,2.9779303580186367,2.3702795487984307,3.0372731731240803,4.07650809220206,1.0855811672388425,1.7910740559097598,1.901667484060814,2.865865620402158,2.2954879843060323,2.5679254536537517,1.2280529671407552,1.4516920058852378,1.7194703285924473,1.7677783227072095,1.741049534085336,2.2876410004904364,1.9877390877881314,2.135850907307504,2.449730259931339,1.9195684158901423,1.7439921530161844,1.4006866110838647,1.8668464933791074,1.4274153997057382,1.5564001961745955,1.5370279548798431,1.5946542422756254,1.7341834232466895,1.5208435507601765,1.9919077979401667,1.2356547327121137,6.903384011770476,3.8921039725355566,7.654487493869544,7.1900441392839625,5.562775870524767,7.1025012260912215,6.911721432074546,6.237616478666013,7.951201569396763,7.6924963217263365
368.0,1.5033333333333334,-4.0,1.9975,1.8175,1.345,2.0575,1.7416666666666667,2.845833333333333,2.0475,1.8591666666666666,6.5025,5.574166666666667,4.848333333333334,5.1466666666666665,5.594166666666666,2.8625,2.930833333333333,3.1775,5.920833333333333,1.0316666666666667,1.7325,1.9375,3.085,2.765,2.8858333333333333,1.8383333333333334,2.26,2.6925,2.4475,2.2483333333333335,2.3466666666666667,2.191666666666667,2.5808333333333335,3.2183333333333333,2.8425,2.8208333333333333,2.01,2.3225,2.0775,2.1766666666666667,2.2608333333333333,2.0866666666666664,2.595,1.9283333333333332,2.7225,1.5341666666666667,6.74,6.0125,8.189166666666667,7.325,5.3966666666666665,6.931666666666667,6.795,5.661666666666667,6.528333333333333,7.869166666666667
392.0,1.641424478100696,1.1870650839132215,1.260335652885796,1.190749079001228,1.2275890298812935,1.7306590257879657,1.3393368808841588,1.8047482603356528,1.4903806794924273,1.133033155955792,5.3487515349979535,4.696275071633238,3.7924682767089646,4.643061809250921,3.2435530085959887,3.4776913630781827,3.667621776504298,4.1968890708145725,4.379451494064675,1.225542365943512,2.089643880474826,1.9209987720016373,2.397052803929595,1.562013917314777,1.3872288170282439,2.801473598035203,1.760130986492018,2.0888252148997135,2.1363078182562423,1.616864510847319,2.006958657388457,1.7036430618092508,2.4338927548096603,2.4674580433892754,2.41629144494474,2.2132623823168234,1.6524764633647155,1.781825624232501,1.9271387638149815,1.8055669259107654,1.5935325419566106,1.6827670896438804,2.1657797789602946,1.5223086369218175,3.0192386410151455,1.300450266066312,5.392550143266476,1.4048301268931642,6.642243143675809,5.583299222267704,1.4666393778141629,5.368399508800655,3.0908718788374947,1.6467458043389276,6.678673761768318,7.212853049529267
398.0,1.842,1.308,2.1006666666666667,1.55,1.5873333333333333,2.6326666666666667,2.1926666666666668,3.0033333333333334,2.414,1.7666666666666666,7.037333333333334,6.036666666666667,6.178,5.339333333333333,6.686,4.024666666666667,4.838,4.632666666666666,6.371333333333333,1.09,2.0473333333333334,2.0,3.1533333333333333,2.6633333333333336,2.4926666666666666,2.346,2.134,2.4966666666666666,2.302,2.6346666666666665,2.521333333333333,2.528,2.05,2.448,2.228,2.2006666666666668,2.2746666666666666,2.4086666666666665,2.4593333333333334,2.4266666666666667,2.3973333333333335,2.3913333333333333,2.1986666666666665,2.506,3.260666666666667,1.716,6.761333333333333,3.982,8.074666666666667,7.814,4.846666666666667,7.902666666666667,7.378,6.586,8.055333333333333,8.647333333333334
400.0,1.325,1.1008333333333333,1.7291666666666667,1.7141666666666666,1.1958333333333333,1.5483333333333333,1.6083333333333334,2.8891666666666667,1.91,1.7375,7.265833333333333,5.490833333333334,-4.0,7.125,6.589166666666666,3.715,2.9875,3.8466666666666667,5.308333333333334,1.1091666666666666,1.8533333333333333,1.86,3.0858333333333334,2.7516666666666665,2.796666666666667,1.8341666666666667,1.4625,2.7183333333333333,2.6391666666666667,2.1375,1.6808333333333334,1.8658333333333332,2.26,2.7783333333333333,2.8775,2.455,2.308333333333333,2.46,2.4758333333333336,2.2841666666666667,2.29,2.283333333333333,2.441666666666667,2.3575,2.674166666666667,1.4925,7.414166666666667,5.3966666666666665,6.914166666666667,6.601666666666667,5.045833333333333,6.359166666666667,5.440833333333333,7.5175,6.541666666666667,8.2
410.0,1.94,1.34,2.1375,1.5325,1.8833333333333333,2.4425,2.57,3.0275,2.6633333333333336,2.5166666666666666,6.721666666666667,6.615833333333334,5.3175,6.368333333333333,5.3175,3.4833333333333334,3.8533333333333335,4.269166666666667,5.963333333333333,1.1608333333333334,2.2116666666666664,2.0141666666666667,3.0508333333333333,2.620833333333333,2.7841666666666667,2.4558333333333335,2.2666666666666666,2.3583333333333334,2.3325,2.7025,2.4,2.2683333333333335,2.5475,2.8958333333333335,2.885,2.54,2.2641666666666667,2.4283333333333332,2.1308333333333334,2.2608333333333333,2.3533333333333335,2.2258333333333336,2.5025,2.4383333333333335,3.4358333333333335,2.04,7.255833333333333,3.1083333333333334,8.09,6.909166666666667,3.0775,6.941666666666666,4.8775,4.234166666666667,7.551666666666667,8.435833333333333
414.0,1.5003837298541827,1.4881043745203377,1.8380660015349195,1.674597083653108,1.2624712202609363,1.88871834228703,1.6116653875671527,2.5349194167306215,1.980046047582502,1.7912509593246355,7.70376055257099,6.670759785111282,-4.0,6.353031465848043,5.638526477359939,3.9025326170376053,3.3607060629316963,3.7521105141980047,6.080583269378358,1.093630084420568,1.785111281657713,1.6761320030698388,2.7521105141980047,2.3860322333077515,2.303146584804298,1.577897160399079,1.7551803530314658,2.565617805065234,2.4082885648503454,-4.0,1.8035303146584805,1.6454336147352264,1.9785111281657712,-4.0,2.2793553338449732,2.138910207214121,1.9378357636224097,2.0782808902532617,1.997697620874904,1.8181120491174214,1.7267843438219495,1.9102072141212587,2.1788181120491172,1.987720644666155,2.789716039907905,1.4597083653108212,5.7052954719877205,4.744435917114352,6.083653108211819,6.007674597083653,3.4980813507290867,6.398311588641596,5.821181887950883,6.982348426707598,6.343821949347659,7.8656945510360705
417.0,1.7846666666666666,1.5773333333333333,1.9473333333333334,1.754,1.314,2.6326666666666667,2.1886666666666668,2.5986666666666665,2.3433333333333333,1.914,7.3773333333333335,6.306,6.339333333333333,6.101333333333334,5.789333333333333,5.146,4.674666666666667,3.764666666666667,6.774,1.0573333333333332,1.896,2.171333333333333,3.1986666666666665,3.0933333333333333,2.9526666666666666,2.4753333333333334,2.2586666666666666,2.417333333333333,2.212,2.4426666666666668,2.4466666666666668,2.5486666666666666,2.4153333333333333,2.5393333333333334,2.449333333333333,2.3553333333333333,2.3133333333333335,2.4113333333333333,2.1706666666666665,2.4226666666666667,2.3946666666666667,2.283333333333333,1.816,2.461333333333333,2.6166666666666667,2.0633333333333335,5.3726666666666665,4.158666666666667,6.6433333333333335,6.292,4.842,6.3486666666666665,6.422666666666666,6.687333333333333,7.389333333333333,7.878666666666667
422.0,1.9216666666666666,-4.0,1.8308333333333333,1.5408333333333333,1.6466666666666667,2.0316666666666667,2.1975,2.7908333333333335,2.495833333333333,2.0941666666666667,6.940833333333333,6.014166666666667,4.015,5.740833333333334,4.930833333333333,4.2941666666666665,4.016666666666667,4.256666666666667,5.399166666666667,1.5291666666666666,2.2266666666666666,2.0766666666666667,2.8833333333333333,2.45,2.5308333333333333,2.475,2.4766666666666666,2.6241666666666665,2.6083333333333334,2.575833333333333,2.5258333333333334,2.4875,2.3008333333333333,2.763333333333333,2.6591666666666667,2.6433333333333335,2.328333333333333,2.4491666666666667,2.3733333333333335,2.455,2.5075,2.4875,2.1233333333333335,1.8875,2.0275,1.655,5.5275,3.7941666666666665,5.9625,5.524166666666667,5.306666666666667,6.016666666666667,5.5525,4.833333333333333,6.718333333333334,7.88
434.0,1.4293758798686063,1.1586109807602065,1.8202721726888784,1.6095729704364148,1.1248240262787423,1.9267949319568278,1.672454246832473,2.666823087752229,1.8235570154856875,1.9699671515720318,7.030971374941342,5.3843266072266545,3.609572970436415,6.28953542937588,5.690755513843266,3.698732989206945,2.5945565462224307,2.7386203660253403,6.7531675269826374,1.0656968559361801,1.7587986860628813,1.7855466916940403,3.081182543406851,3.0947911778507744,3.0408259033317693,2.0980760206475835,2.077428437353355,2.7883622712341625,2.8118254340685125,2.2341623650868137,2.011262318160488,1.993899577663069,2.664946034725481,3.033786954481464,2.704833411543876,2.1553261379633977,2.1384326607226654,2.1689347724073205,1.9094321914594088,2.011262318160488,2.0990145471609574,1.8639136555607696,2.6724542468324732,1.8784608165180667,2.131862975129047,1.2698263725950258,5.1881745659314875,5.030971374941342,7.265133740028156,6.130924448615674,5.912717034256218,6.7254809948381045,5.020178320037541,5.539652745190051,5.940872829657438,7.8395119662130455
458.0,1.613076923076923,1.1323076923076922,2.0876923076923077,1.32,1.3353846153846154,2.943076923076923,2.0892307692307694,2.579230769230769,2.3384615384615386,2.480769230769231,7.50076923076923,5.9023076923076925,6.603076923076923,6.66,6.0892307692307694,5.969230769230769,3.5338461538461536,3.6369230769230767,6.859230769230769,1.1846153846153846,2.0915384615384616,2.0930769230769233,3.3346153846153848,2.8146153846153847,3.2,1.6115384615384616,1.956923076923077,2.166923076923077,2.140769230769231,2.085384615384615,2.086153846153846,1.9776923076923076,2.102307692307692,2.3461538461538463,2.2376923076923076,2.096923076923077,1.9576923076923076,2.16,1.9676923076923076,2.0884615384615386,2.1046153846153848,2.0915384615384616,2.5115384615384615,2.33,2.7392307692307694,1.6115384615384616,6.683076923076923,5.630769230769231,7.865384615384615,6.208461538461538,5.124615384615384,7.484615384615385,6.57,8.09,7.727692307692307,8.60923076923077
484.0,2.532,1.608,1.9705,1.618,1.561,2.5355,2.883,2.944,2.962,2.2345,8.3995,6.0605,5.8975,5.3175,5.8655,4.5405,3.619,3.3025,7.633,1.261,2.567,2.484,3.44,3.0305,3.18,2.081,2.225,2.9635,2.8505,3.07,3.015,2.915,2.764,3.177,3.047,3.1215,1.8815,2.4025,2.588,2.104,2.09,2.233,2.364,2.1845,2.4375,1.909,4.939,4.225,7.17,5.8775,5.6955,6.4455,5.448,5.345,8.26,8.4845
