,12.0,31.0,32.0,36.0,51.0,76.0,112.0,152.0,156.0,158.0,170.0,196.0,218.0,233.0,268.0,275.0,276.0,288.0,332.0,344.0,356.0,368.0,392.0,398.0,400.0,410.0,414.0,417.0,422.0,434.0,458.0,484.0,504.0,528.0,554.0,566.0,586.0,604.0,608.0,616.0,634.0,642.0,643.0,646.0,702.0,705.0,710.0,716.0,724.0,752.0,764.0,780.0,788.0,792.0,804.0,818.0,840.0,858.0,860.0,887.0
0,-0.7242018148417603,-1.1403773202478948,-0.4146072494267384,-0.456029135120105,-0.7810453678010254,-0.50028139774936,-0.7969402241100688,-0.5704970655197039,-0.38627831337057583,-0.6740818636325809,-0.6266426896537679,-0.5982969034261982,-0.6952188626586957,-0.49358856740998375,-0.7024963657145425,-0.847559011922762,-0.467433506801061,-0.7218687208852719,-0.9256626470264054,-0.7098961515558927,-0.7425731612909485,-0.8362701468106939,-0.6418529341073942,-0.8483592523389125,-0.8561810233378992,-0.8287144184785102,-0.5284219270902596,-0.9169939429690801,-0.698706001892647,-0.9782302447411475,-0.8951599981412636,-0.5951898864737171,-0.5327747448847856,-0.43906638481684745,0.08497774506146123,-0.9839082656458347,-0.9992815090538933,-0.6780198690473405,-0.9190518131487713,-0.5713632776188446,-0.2550016601836051,-0.8172216472881397,-0.6197444397794557,-0.829758145609595,-0.559269345908258,-0.4427845879860351,-0.7088853651559989,-0.6483240729251345,-0.4701107286641963,-0.25869224066088453,-0.7204704971802279,-0.5455412048531127,-0.8431053329055779,-0.8553083417113323,-0.8020378971009716,-0.6917257469731769,-0.47129643046446135,-0.5374113178978177,-0.6020936085832295,-0.8448016710017863
1,-3.608954568703378,-1.231707320075188,-0.7563939854287186,-0.8652849415096001,-1.057305540073519,-1.15245754734252,-1.1747768178602256,-1.0476149726173536,-0.6569133560017144,-1.0899154880814805,-1.2532326005077672,-1.0124481039943272,-1.1891926693303674,-1.0227892496995896,-1.12980485125912,-3.7231144619511456,-0.7504735601956891,-1.0641852691922222,-1.2973696727470907,-1.1850164843590387,-0.8996237974153575,-3.371105861996607,-0.9298992147935173,-1.0975358618171978,-0.9561136986068561,-1.1473777792118351,-0.5332996512052819,-1.0252991879608369,-3.838630017354559,-1.123527635926728,-1.1114538700584218,-1.0842876104874386,-0.814773493192437,-0.8337962039384982,-0.239573241097961,-1.0916790416874216,-0.999999673907905,-1.2873362117033633,-1.0905166506458435,-1.012862961403275,-0.34813512601337443,-1.0915131907920705,-0.983066317074387,-0.9597717687091977,-0.893824299244391,-1.1326681581301543,-0.9577223873318335,-1.0834487309534406,-0.9498950304255949,-0.4139951618926965,-0.9595698864052401,-1.099516204084204,-3.433057353610536,-0.893943018756006,-1.1473477859284136,-0.7067986451726326,-0.9858194123694124,-1.0379044649785847,-0.5586548872709752,-0.9357175987481403
2,-0.6676552253799538,-0.8484207634229415,-0.5504928115838599,-0.48545954420902815,-0.663517735190185,-0.7494991425218471,-0.8353829007997651,-0.8183304492280942,-0.3278322390102641,-0.5144809582488605,-0.899297969258869,-0.6147396309921783,-0.8643270126904392,-0.6581491244027493,-0.6018141672399907,-0.699361307897791,-0.5277496707499991,-0.8202726296822747,-1.1816562787248466,-0.7293209607423197,-0.6663556709638051,-0.6086569458559322,-0.8834485082684579,-0.7276594714680327,-0.6760050103065084,-0.723821062237124,-0.3942845139271455,-0.8320213391813351,-0.7468697673986066,-0.7684681531335416,-0.6816346877846448,-0.8924067393240469,-0.6682487444346151,-0.4779915313335917,0.009315551969080663,-0.9071441653927491,-0.8459533127223972,-0.8661342002324143,-0.6497207342960615,-0.4868322406015816,-0.06483093055515399,-0.6574401656353643,-0.6415015056872336,-0.7771335838788035,-0.5335537428635816,-0.6211575262742484,-0.8488115252422378,-0.8829160411113219,-0.542514541475462,-0.43890590615043085,-0.6267214780112775,-0.7895415353272984,-0.6625596337447757,-0.8022225259247576,-0.7740136803771026,-0.47952760200896555,-0.5602722255048646,-0.646843903111619,-0.6090224843753681,-0.7316508696218131
3,-0.7084213712710236,-0.8499179765348643,-0.9037952731923758,-0.9009476725232364,-0.764657052496725,-1.1926782090177177,-1.1323068131363707,-1.1166579526941192,-0.5507198107233173,-1.015857499727248,-1.2173957954648202,-0.9636337565328232,-1.0450057203559335,-0.9993271504847797,-1.0111605704276057,-0.7347207600862051,-1.0335136135903173,-0.858021014368338,-1.2728028290931372,-1.0180681243243421,-0.8899190859140752,-0.6915649583453565,-0.9275637044095758,-0.9846131286828437,-0.6826919551200447,-1.0451399509765602,-0.45921921620838035,-0.933013368273327,-0.9006403214910278,-0.8815331941081095,-1.0270127424619633,-1.0789943450760346,-0.6477843940494445,-1.1088672393234908,-0.2109012521366378,-0.9700606240315527,-0.7924500310985261,-1.225920993038828,-0.9500825726029978,-1.0252464891191797,-0.21010798354111151,-1.1054940704366882,-0.9046986330764686,-0.8768794851986045,-0.773061810436548,-1.112207732855918,-1.0016011729768541,-0.8610207907472778,-1.075947451524726,-0.814902452290607,-0.9052112114249244,-1.032494654082711,-0.7624189806257503,-0.9661987124655106,-1.1067609892938448,-0.5395836807724216,-0.9635135027492556,-1.1065680478578324,-0.5890353426672758,-0.7464741187108926
4,-0.9508265183437291,-1.0066262822494547,-0.7121735990996214,-0.7070532126432725,-0.9004459507323573,-1.0276607279391028,-0.8639403177692536,-0.8837667064650289,-0.37676844364415224,-0.7643771649414849,-1.0570538017675115,-0.9312621366372994,-1.254610822105805,-0.7298388720035579,-0.9487659685560523,-0.9302377310103773,-0.914758831651941,-1.0735417064221011,-1.2080033284406806,-0.6773464712975555,-0.8386734751816945,-0.9091984911300949,-0.9042086005701604,-0.9671925417530263,-0.9137630481211272,-0.8588104025477687,-0.6229278318188173,-1.1628572965516535,-0.8445229066354601,-1.1416583329204228,-1.0200913385606143,-1.1091659579210371,-0.7284139345670168,-0.7028923778747804,-0.1288675059417409,-1.1819897478675225,-1.0549392852397996,-1.1852999035284262,-1.0284551317373902,-0.8879508557471922,-0.39553838706445466,-0.9507057600855623,-0.9708147653981625,-0.9872878794181081,-0.68709101986562,-0.8614363666742534,-1.022468608495333,-1.1418360652575585,-0.8495764946027571,-0.5852565286646194,-0.9997480374776474,-0.9733271919720178,-0.9833078559264664,-0.9865482751836974,-0.8529324516109863,-0.6556920997151033,-0.7925015289947198,-0.7262361708157491,-0.7971681116542116,-0.9129886168115517
5,-0.6014650315138081,-0.6178499441868243,-3.5040461151481415,-0.2856790025112798,-0.5202370356725868,-0.6694337132057993,-0.3634532793424471,-0.4689935798844587,-0.24283777833035308,-0.28359428867389996,-0.5527523699775888,-0.36039118895592054,-0.7895634095185106,-0.2514727380127073,-0.664208769111544,-0.7076811790009473,-0.2794442176061213,-0.3014743170738146,-0.4371741036463478,-0.6453217858820949,-0.6531004552547366,-0.5810209416927908,-0.5852816825852546,-0.4794161077181304,-0.7566198450030276,-0.5618338538643506,-0.3741639019526784,-0.4740220084690328,-0.6403792399955216,-0.7113060945561986,-0.2968046308696367,-0.5933372435797257,-0.46278666656750195,-0.2787524480515897,0.021660436105205905,-0.43843160031802597,-0.7511555519928538,-0.6093508843988045,-0.5061040142579105,-0.6456644439142731,-0.18110834148633304,-0.45405165461485264,-0.4131579304803612,-0.4538192830491041,-0.30413022550421376,-0.39399434310131787,-0.615839471166069,-0.33657741297993393,-0.449610853952573,-0.3602813695869571,-0.771677944625453,-0.4287770982098864,-0.6601630094196322,-0.6187815402622607,-0.4892618690679062,-0.3784920812657394,-0.3431613718686715,-0.5465306999989678,-0.1282651024900514,-0.6916280970812987
6,-0.6203138946677437,-0.7615824029314168,-0.3137294931134855,-0.30645340892699025,-0.6073292255754406,-0.43337225963547954,-0.7361641828673111,-0.34327352661034793,-0.2687917977920509,-0.3786419742622199,-0.4371140196843685,-0.36964022321178436,-0.3939393427337212,-0.4727333681079303,-0.6410471365986189,-0.7841199947611955,-0.1822812142019953,-0.7905901391599001,-0.33605839933152537,-0.44057379716029726,-0.5397210208860977,-0.7264937969404379,-0.8333647855906005,-0.6847301679624105,-0.729872065748883,-0.494117889708519,-0.4842175522978697,-0.7059554270044349,-0.5524472277415223,-0.8477899524809556,-0.6809425473945098,-0.4093962705334397,-0.5978513791096282,-0.36525277364435466,0.07542041540768694,-0.8511515275610866,-0.844157900587368,-0.4062454368467967,-0.6350010150677745,-0.5729785203643973,-0.24803059238197567,-0.6128345020072982,-0.5832010184003725,-0.5298325388824697,-0.3353923311663693,-0.3814033121633264,-0.6392796042142234,-0.6139172509244935,-0.29128203437131145,-0.13063544596096954,-0.5837860028456658,-0.4293007040692731,-0.688922501321353,-0.702539160725523,-0.6126328461396507,-0.5591313456248406,-0.2591424456327472,-0.16995386264559342,-0.5807739907612641,-0.7499328768316778
7,-0.1959953008768235,-0.4277038789726238,-0.1690919794953968,-0.051620690227609255,-0.17374122638166276,-0.16723928331734864,-0.23018533348483375,-0.2582579168143304,-0.058782174666862905,-0.23527838183317074,-0.19142870676107282,-0.05979757564034298,-0.33786664035477476,-0.10939669276746819,-0.03506320024004792,-0.154929742585003,-0.06493459173324387,-0.2295265411337109,-0.7633078541828877,-0.336624818270769,-0.3311880737487893,-0.2179145536604055,-0.5383119737526526,-0.3064545660577975,-0.15888127805971267,-0.2511370771493586,-0.11747367039962824,-0.4917826756541764,-0.23783620902369473,-0.3141934673470814,-0.4604958331365421,-0.37710735152387587,-0.011343097070637746,-0.052986598254473084,0.25063812572688415,-0.4829848820335425,-0.6516897197122344,-0.3303226862142605,-0.46950363131189976,-0.2359312007923809,0.1239455855129713,-0.2889441235736517,-0.2617034037242766,-0.41048140868257005,-0.14706335592741587,-0.21509677852402154,-0.42288715644040764,-0.18365820408819702,-0.18485715288969212,0.028949009440140512,-0.35729152376101675,0.037232116644245,-0.11413210067446297,-0.30645999071791324,-0.29727987863772387,-0.16629393630152792,-0.09556577508493048,-0.17156316536932587,-0.28336532214484866,-0.3314231442166678
8,-0.48618012431648167,-0.8030052990279486,-0.23404067191625827,-0.16934232658330145,-0.5487995280600817,-0.36007292293768933,-0.5981366675147828,-0.31751122061155485,-0.23649786517940413,-0.33428638765433727,-0.3129782826283875,-0.32853340429683353,-0.32763114706337976,-0.37432289640136573,-0.5691988071707696,-0.5522035877607147,-0.20974032385968308,-0.6312080704854105,-0.8053207172432717,-0.40802411690196005,-0.5844573739042037,-0.5856269423866478,-0.7376088598489974,-0.5814509740213484,-0.5953901756099893,-0.444548033594446,-0.3378858288471998,-0.6251618037308414,-0.39425797956598546,-0.7667054464813767,-0.568815804192655,-0.36757947378334865,-0.5446440681081846,-0.2801941201448025,0.08895996575053389,-0.7557232146974467,-0.8455942302953914,-0.3757796197139957,-0.5160497704932396,-0.4222225307794699,-0.07821538073428251,-0.47602160834210916,-0.5458126624229293,-0.5160744835280144,-0.2620272283624397,-0.35569662399826024,-0.5712460473183606,-0.4881064472453825,-0.27688850531846954,-0.05784936508290239,-0.41874046069528675,-0.2575579821904473,-0.5363374192872238,-0.6311682306124614,-0.5456324199492517,-0.5059051738580128,-0.18925059548958925,-0.28904226420178875,-0.48883313890403896,-0.6130648769091775
