,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140
0,-1.1722384177713256,-3.272614640290804,-1.459793720580131,-0.12023205120502059,-1.6647845297992276,-0.5940583714929135,-1.2313332723286792,-1.1674825066318717,-1.123385271583484,-1.1355344218344965,-0.8175865037788844,-0.2035891958641689,-0.619984835631309,0.6638556662174262,0.0671127004754884,-0.9811427558947843,-0.6975828445780078,-0.19516766230289642,-0.8856487993749227,0.08200083712765122,0.2674944564730035,0.3748482395360817,0.294812093876734,0.41223294172741215,0.1953825468941821,-0.8599197038532078,-0.0005072944708960128,-0.379697310008821,-0.4833527643624074,-0.25653142905462806,-0.5646714310651805,-0.7009714583662318,-0.8927988074957243,-0.2615323341149198,-1.3134787800792977,-0.2525650587511021,0.04913486969280257,-0.8513080524578551,-1.1310226000747916,-0.9739530695851266,-0.12552519112858018,-0.30094670354851905,-0.156287782099649,-0.20232591542156145,-0.4370616346558415,-0.3908386605363738,-1.5281769228843793,0.06348882536709745,-1.2790224231053222,-0.7234324958923244,-0.6154209298916382,-1.7621185142081706,-0.12207905070896946,-0.7350093499838338,-1.7799740641521007,-1.2133027538917966
1,-1.5294582232198395,0.12423872148026559,-0.2844956800619086,2.029244568349925,0.15924860111316166,0.13985650952147496,-0.3774230796939474,-0.32090143339777155,-0.9585482171846779,-0.13698682920593214,0.3990526511053633,-0.022008353031766837,0.8003213520582058,0.617134178995132,-0.14357168927791708,0.791996014181875,0.8315481717865818,2.5077264536748505,1.1162133242836587,0.5269802753429405,0.5712953846903029,0.7447294293821026,0.6324970706202143,0.29389760675774756,0.29791734349292676,1.497819727248054,-0.020830322612418455,0.2578042827171493,-0.29990781517245607,0.4519205991262967,0.06958079436159546,0.19819974906730753,-1.6398663260454043,0.10111263049909225,-0.7884630300036931,-0.04250867830494366,0.8802072031122727,0.5886176889850004,0.23592002306837326,1.599809422360683,1.415686959053515,1.759897037888889,0.5742625785977421,0.17082726977337825,0.40529642777501584,0.4311509141591254,0.9184110519910842,-0.17750416039992353,-0.41388130715036614,0.9504624410917509,0.2856410303892313,0.662016521299,0.9640110313561565,0.08447508022837757,-0.7052425541260019,-0.0947175148288008
2,1.2611598353287612,0.5466863463040192,0.8278959116767516,-0.3007006220142791,1.1043666710044866,-6.944719785197256,0.9446107498172984,0.5272260788381244,1.0852316714928283,0.4333985698886051,0.28570432242467186,-0.11378328826019346,0.0981356214875513,-0.6821040955724798,0.23684733153153584,0.13823052168947209,0.8975093114886457,-0.159638428491917,-0.689035753372137,-0.026875816806792907,0.09427147057445832,-0.07035035761043541,0.0050370732707042,-0.3835927731128448,-0.40282192108824494,1.047405203491514,0.9220253755553746,0.2451902750497894,0.9616109043635912,0.6908322876155829,1.7502364329395113,1.9033277765328411,0.9014543527013954,0.3871307209797184,0.582263065855178,0.7308278389018206,0.2646637462320078,1.3339740959689343,1.4276696220839673,-0.2506450095776955,-0.21531410655433952,-0.11854426136521651,-0.07710921570884537,0.13630839306101228,0.41981261899138655,-0.11131400149679445,-0.47908135152469083,-0.29103506091687964,0.8896671499196789,0.11837116298274125,-0.6495043251842447,-0.05257420501603278,0.4260770503459388,0.2593594608729892,0.9922609092656142,0.8250557515933216
3,1.4027327607300772,0.5334276315745061,1.8700933518922214,0.8860067284886473,1.7577377138488863,0.7244313761556301,1.236046164446734,1.5710603015905236,1.6394655802509597,0.22510403391686118,0.9764707932735998,0.6754609052465792,0.4906050685343324,-0.5306342104026875,-0.7774965040641375,1.2367320545581133,-0.648548197609547,-0.5111699728251308,0.07095968219731719,0.08597396911014203,0.03437222367485066,-0.505271000184317,-0.4295710596127071,-0.2996177947645399,-0.3683395677126049,1.4703920632571774,-0.2721044497677698,1.3004179513717253,1.3311123451703109,0.5507763895592965,-1.2883094832060613,-0.2851425708408958,0.7114543425854262,0.3491222755277115,0.2697248330250922,0.16120956120406352,-0.12839984453986786,0.46391650734827855,0.8042608646642354,0.5991545782734528,0.41722118363221933,-0.029866536969883794,0.8409147237399306,0.6207880824128547,0.6263483311049992,-0.06358537500181982,-0.13227723869434138,-1.3706093898037746,1.3955911137269126,-0.7183786158994105,-0.6111646809996014,0.7116694213986614,-1.8000864856242642,-0.6072240982507254,1.4580716536650882,1.4421286449429545
4,-0.4091767238624709,0.20291724325242474,0.13933429022528712,1.6209037094479108,0.07177955376260874,0.06708493822174502,-0.2671905443323281,0.3903700778876242,-0.3823629630190636,0.7544101295379652,-1.2677636169602076,-0.3994918657388585,-0.3039654151605059,0.4120322766836648,0.8552769607394712,-1.37246499936813,-0.6228857449748082,-0.27307988456244975,-0.24604097610846412,-0.1531955050345731,0.18334201543674558,0.14390198168720542,0.3004056227971485,0.7273131122195239,0.3050112163132069,-0.6829931875892434,-0.5247639595856568,0.8636393779816354,1.0534776367267316,-0.08999540960075768,0.9065855350758607,1.108394753797189,0.48603335036932377,0.276066092911167,0.6536876992834573,0.26484721218885154,0.7451880347245655,-0.4878309019793692,-0.23712365274195266,-0.7492886598725861,-0.7005867385622883,-0.5560650421367999,-0.3998835194165971,-0.08949454729699494,-0.11539608497909178,-0.18223645770697344,1.0763112213855206,-0.9194477571453569,0.44105765231898614,1.291793297357865,-0.15860240449158292,0.08271900148225718,-0.04321009384567762,0.5832058132065103,-0.12795923760367162,0.1880360750698448
5,1.3610676595242455,0.2795978113936082,0.40337509168564023,-1.194420555595703,0.18887492467303663,-0.0014676070895436727,0.8388999925680726,0.9062249452390266,0.8832507731529856,1.1767509650439332,0.7978595643315318,-0.4729501519488552,0.12468664230984683,-0.2153027924504604,-0.23700697171348417,-0.40729423526840947,-0.20824016470827653,0.07800844415113135,1.3725052122105716,0.4232313889425492,0.6571404158523602,0.6677053479661835,0.5099883334213486,0.01605530977513181,0.3675630290365508,0.23253655864761857,0.19078785030887246,0.5311480915745683,1.182646872739895,0.4033713075382577,1.1289364653589629,0.7715493227800857,0.8953081371639916,0.6477409022205963,1.490680891338638,0.3206590384972434,0.1768790441537475,0.2673711231528242,0.8658790126145919,0.3753502982490661,0.25466764494153743,0.521482388643999,-0.2634299147879153,-0.28834834319254027,0.024672915417648603,0.41134099695971493,-2.046532260476297,-0.3441345014744425,0.04017573113653889,0.29301661811145235,0.2944523293148634,0.15645884892365142,-0.2575574223193053,-0.6541331630456725,0.6277109501773871,-0.7038756447323433
6,0.08027127962011721,0.24955440473542023,-0.18534521674760812,-0.6462025351946242,1.135502339346862,0.5909520791220474,-0.3140729208978085,0.5033223437244161,-0.12926790983281972,-0.9268014815926285,-1.0990264932783398,0.17693091479365225,0.5314195961330673,-0.2914360018088693,-0.3093891607764824,-0.43374569180079403,0.42580113002937403,0.44769214644812694,-0.10336740717525615,0.04863539466094941,0.24461415108299586,0.11200266504950236,0.1739242176776145,0.2635627899766697,0.2060588208892194,-0.04105517969412171,0.07675381819760078,0.6194614656786095,0.4415994882720425,0.3620126088701691,0.37431336640955953,0.3052089990883612,-0.15350383127670317,0.16581260624657068,-0.10176887726386966,-0.0651251047549963,0.4267477832359782,0.4813274072137653,0.5221132799954175,0.41953860837723667,0.8113397651848226,0.5683188469013968,0.25217404045735925,0.41366921692242,0.595366736088584,0.5675373917066315,-0.2745267125132085,-0.002725875646390099,0.10260797386547386,0.08292639842756373,0.29523804152504013,0.6105415609552122,0.46139831921049024,-0.289924240844357,-0.24049364634291398,-1.1717932122058836
7,0.8735850647034225,0.30316028809086315,-0.46563175642152493,-1.3355667951501367,0.6230376872653779,0.32507976927496446,1.079700087228072,0.29179946022647074,0.9621932995056225,0.774943705469581,0.17931580613406445,-0.0917670751908908,-0.19395125874726815,-1.5703957211794988,1.1576262901679353,-0.20149182826067621,0.4227550826452139,0.6847441428597496,-0.1608125431500719,0.08101992347313589,0.20699270147961552,0.11271166013504619,-0.14766036341899505,-0.38211438125023517,-0.3653165623395307,0.651567053038882,0.4590694886523806,-0.31437074060920045,-0.25376995187774304,0.14319198456461726,-0.2889501098955033,1.4468254434550396,0.8664625814483069,0.4688805248771903,0.8570987991149257,0.4677008990321704,1.0369421500956253,1.6663801940627707,1.246629768432563,0.07211124763762089,-0.28481903496505573,-0.07053456196036707,0.15676891793737935,0.22044808828835974,0.3196294478380697,-0.062464278549773385,0.45807953867997525,-0.4676119920192206,0.9985719898661973,0.5935481474537206,-0.6843358798789388,-1.2643091416766923,0.7692639033970461,0.9402520504937488,0.6489146152997988,0.5023519628093138
8,-0.4726436366467198,0.1472903819862432,-0.31821864698712155,-0.6332574349311713,0.8243930828998105,-0.17547805702526165,-0.48892673605769993,-1.1363721102141455,-0.7267766356525645,-0.9117110044784605,-0.49225684290222177,0.59042672840591,-2.8364612464030223,-1.0651576595566388,-0.6262365997553703,-0.18277285516784175,-0.5342699311598326,-0.7993906979621509,-0.3125356230784185,-0.24479267929515497,-0.37724381086958136,-0.3044862313697876,-0.4082913192857396,-2.315021446457138,-1.9274049214882487,-0.8244818026022687,-0.693174867360899,-2.9195681102449234,-2.4712039456320616,-0.939945492191075,-1.4992483019010487,-1.8375238085260377,-2.776558277738048,-0.876729752763066,-2.6737708595500256,-0.9119736025636057,-2.0453573634974305,-2.334518274626907,-2.1803644180984985,-2.9076998557922615,-2.7759389312823717,-3.0854145015591903,-0.6903528230618604,-0.4099808697109521,-0.2871482266003184,-0.45498446317331886,0.11041141321686039,-1.6382252215402864,-2.437092444427921,0.12741149202049204,-0.4777448059228238,0.05513998162128279,0.7289711626300948,-0.5404405712598374,-0.3104071421974049,-1.242338599772263
9,-0.0290196219821398,0.10316215983878015,1.070410251910236,-1.433420584336937,0.7653515181055718,0.5675855632103637,0.6215287816271972,0.0030997652579174725,0.5483181590695827,-0.33834763837687215,0.35448579310972395,0.7946966074502078,0.1375977254248081,0.33907543822799247,-0.7814235416955093,0.7196224672336012,-0.7009329799013914,-0.34291938087512425,1.0299851698324687,0.10248671962966813,0.061094527523831176,-0.20179025219093474,-0.15517330135730592,-0.19189233738982664,-0.17017350425915262,-0.1038780399503906,0.2588688318691854,0.14344833553948758,0.4397820031864541,-0.14567871411030067,-0.37557536159196697,-0.034801495730927307,-0.13818914754005615,0.08731906624468842,0.088679036094733,-0.1460238518549772,-0.25815589497637265,-0.9673106431555893,-1.0316741628622559,-0.6597197544172054,-0.7923245127327542,-0.7238605013933073,-0.440011221066972,0.031724374659444235,0.2522107232104479,0.25019011619560416,0.3890338584122482,-0.9019217090003399,0.6494852393760872,0.2822873314073686,-0.8038407267858171,0.9053718945498489,0.288435779914839,-0.6128230374535799,0.4960266435858876,0.8464638726196572
